Gene,NTG-7,NTG-8,NTG-9,NTG-10,AD-16,AD-17,AD-18,AD-19,AD-20,AD-CP2-21,AD-CP2-22,AD-CP2-23,AD-CP2-24,AD-CP2-25
Gm26348,1.1201468013424847,0.30030902844866336,1.6145178636736266,0.611885412,0.3993505508095282,0.13145929534774414,0.42080578923839984,0.8355633843682624,1.1000751181018102,0.13380801944194573,0.9035230021287511,0.8201957778268152,1.0026922401316167,1.8147696673093114
RP24-327F2.1,0.34692893576228717,0.3557667932841308,0.13126161493281518,0.18761643307800957,0.22263445341297738,0.23818408913180128,0.11729778097237625,0.19409137848275548,0.068142477,0.18649201315950625,0.10793704355943268,0.1143130003939812,0.24844097316462824,0.14754224937474078
Cpa6,0.14847949803370167,0.15278880394756555,0.24548224827786136,0.12452404884435993,0.17748913369312364,0.13837820562920436,0.21778545232513677,0.24431677905504745,0.15868529968720071,0.13615552855496232,0.10869449649669186,0.14389399610996756,0.11336481467375004,0.21225376225839898
RP23-418C16.1,0,0.026256527,0.023526671966100206,0,0,0,0,0,0,0,0,0,0,0
Gm15604,0.12309305509258073,0,0.11088721591165018,0.060516139690371964,0.021942337956567484,0.021669114617760027,0.069363592,0.022955038,0.020147895935930592,0,0.19148446669918587,0.022532851,0,0.024928154770732302
Gm25253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15603,0,0,0,0.059696138,0,0.064126486,0,0,0,0,0,0,0.054346462879762435,0.14754224937474078
RP24-88A10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5522,0.5772093018189937,0.1450768253375185,0.25998677353842614,0.4020116719313169,0.3858459428111383,0.3302359110184877,0.5895346805755359,0.3498333010237491,0.4960081047802043,0.2068529769150852,0.2993036860053834,0.29056855253123887,0.17222840410204904,0.3214567848696043
Gm28659,0,0,0,0,0,0,0.13306111912676674,0,0,0,0,0.043225074,0,0
Gm22963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prex2,17.141098863821174,14.287687054014919,14.952443722697167,18.09727827781894,13.357048466837805,11.661561044828247,11.258309380816144,13.585136752050428,12.967670567529238,14.932617267507693,14.385741806942653,13.609847454336219,16.997089403431247,16.58194019572889
Gm24173,0,0.5630794283412438,0,0,0,0,0.7890108548219996,0,0,0,0,0.5126223611417595,0,0
Gm28686,0,0.11834838559553235,0.21208773250228263,0.096454843,0.10491968494174796,0.051806619,0.16583479378853194,0.1097620209350755,0,0,0.20346753038789608,0,0,0.35759008222843575
RP23-366M5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023886406
A830018L16Rik,26.120088031595053,24.762495517949244,23.334292809186945,24.56976798822799,24.301109418748158,23.39039223070741,20.93718448252476,19.639333647179107,23.166705888342452,20.751827177223287,19.913179751028206,20.935847797299957,25.567942388023457,26.76602458242112
RP23-2K13.1,0.20550379735947377,0.072920039,0.11760955704623746,0.15451901956823966,0.18100874824227906,0.025536407,0.040871464758080116,0.20288872141681802,0.1068466322721305,0.25992654525347614,0.10029277701839637,0.2522657997362928,0.075746345,0.17626253344971052
Gm29273,0,0.8252767194009069,0,0,0.24387819896765078,0,0,0,0.11196693314013335,0,0,0.25044145887841684,0.40822075934111623,0
