Gene,B4APH9540922,B4APH9550922,B4APH9500922,B4APH9560922,B4APH9690922,B4AP9010922,B4AP8920922,B4AP9020922,B4AP9530922,B4AP9060922,B4AP9200922,B4AP9480922,B4AP9490922,B4AP9750922,B4AP9400922
Bst2,995.0835166,671.8513681,1010.173348,603.3751612,1847.964145,1041.516183,790.1154187,519.805154,605.2671582,712.5228876,543.2753552,622.4039258,659.4778767,895.2957471,857.3439906
Bsx,179.09756,21.84036955,0,111.3433953,11.87520212,50.12108678,102.6253318,66.22299518,0,76.76351551,55.16014143,18.76594751,34.70936193,23.93257161,14.87337778
Btaf1,2064.426997,2039.474509,2236.38963,2099.618312,2111.959023,1915.627937,1924.972243,2003.925977,2279.150402,2109.028381,2229.30232,2211.254148,1890.639362,1807.997001,1714.687981
Btbd1,8732.098111,8790.228736,8688.082696,8213.961334,8583.944179,8780.211981,9241.261676,10013.27974,8192.723321,8865.201894,8482.172692,8983.676095,8497.668492,8814.801262,8691.364544
Btbd10,2454.947043,3019.171086,2781.922698,2598.012557,3061.975193,3090.466211,2946.243749,3654.965035,3148.51705,3325.434858,3340.831208,2864.934653,2893.127403,3149.308855,3197.776223
Btbd16,39.31409855,49.92084469,59.18984464,57.26231759,53.89514808,32.07749554,38.85813535,15.4217934,39.4739451,60.03300572,22.89666248,37.53189502,57.16836083,47.86514322,40.37059683
Btbd17,1628.477326,1550.666238,1661.26164,1875.871108,1083.383824,1062.56704,1219.547632,902.628496,1225.57201,988.0842253,1138.58858,1054.020719,1758.947959,934.458137,1457.591022
Btbd18,0,0,0,0,0.913477086,10.02421736,3.985449779,0,0.939855836,0,0,8.340421116,0,0,0
Btbd19,366.9315864,238.1640299,264.3813061,361.6009314,283.1778967,312.7555815,346.7341308,273.9636239,241.5429498,289.3394046,234.1704117,377.4040555,411.4080252,275.2245735,404.7683524
Btbd2,4911.641379,4713.359753,4028.855425,4794.128478,4830.466832,4793.580739,4990.779486,5147.250338,4748.151682,4502.475429,4210.904382,4858.2953,5149.235929,4802.831985,4694.675458
Btbd3,11985.55818,12957.57925,14422.59214,12064.32199,11766.49835,11128.88611,10705.91447,12615.027,15999.16589,12789.98266,13987.77926,14704.16243,10995.72169,14162.64317,12389.52369
Btbd6,2401.654598,2721.726053,2454.405558,2540.75024,2245.326678,2472.974422,2441.08799,2637.126671,2604.340521,2525.322831,2210.568687,2101.786121,2361.257475,2863.20584,2628.33833
Btbd7,2218.188805,1785.710215,2408.040179,2096.437072,2038.880856,2292.538509,2191.001016,2120.04301,2025.389326,1942.707431,2156.449303,1941.233015,1904.931452,2161.546354,1733.810895
Btbd8,4163.799859,4554.23706,4016.030959,4269.2239,5842.599443,5185.527638,5562.691529,5387.648882,5304.546337,6329.053439,4922.782434,5821.613939,4494.86237,5962.473863,5210.994143
Btbd9,3539.142516,4265.112168,3656.945901,4027.44967,3493.136377,3905.435082,3638.715648,4263.672292,4126.906975,3986.782069,4098.502584,4007.572346,3625.086595,4461.248917,4108.239419
Btc,98.72206969,43.6807391,86.81177214,55.14149101,41.10646888,28.06780859,7.970899558,88.90210312,38.53408927,33.46101958,62.44544313,96.95739548,23.47986248,42.4259224,33.99629207
Btd,735.6104662,584.4898899,900.6721359,571.5627626,511.5471683,642.5523325,670.5519254,682.1875668,581.7707624,793.2229936,637.9842773,777.7442691,690.1037843,637.4766802,537.5663683
Btf3,6392.472424,6004.021592,6255.380081,6005.120454,5613.316694,6187.949373,6507.243127,5396.720525,5961.505566,5652.944014,5852.178779,6451.315733,5910.800164,6865.38452,6582.532051
Btf3l4,2250.51373,2420.12095,2269.930542,2015.845662,2553.168456,2500.039808,2292.629986,2345.926925,2991.561125,2481.036187,2545.692565,2743.998547,1931.473905,2491.163136,2027.028914
Btf3l4b,309.2709086,327.6055433,414.3289125,358.4196916,397.3625325,346.8379205,416.4795019,584.2138205,437.9728195,501.9152937,350.7352389,497.2976091,864.6714575,430.786289,782.9771017
Btg1,2332.636514,2397.240563,2266.97105,1793.158871,2123.834225,1657.003129,2218.899165,1870.572823,2965.245162,2152.330877,1867.11875,2090.318042,2624.64028,2059.289003,2308.560708
Btg2,1507.914091,974.4964891,893.766654,996.7884913,827.6102401,1357.27903,815.0244799,928.9362612,1068.616085,633.7910768,983.5157293,651.5953997,1066.802448,765.8422915,778.7275652
Btg3,522.4406874,390.0065991,479.4377416,497.3338324,427.5072763,326.7894858,358.6904801,402.780957,455.8300804,379.880987,469.3815809,426.4040296,628.8519691,391.6238991,515.2563016
Btg4,0.873646634,0,0,3.181239866,9.134770862,8.019373884,11.95634934,0,0.939855836,7.873181078,0,0,12.25036303,7.614909149,0
Btk,108.3321827,107.1218126,113.4472022,65.7456239,256.6870612,176.4262255,183.3306898,99.78807493,107.1435653,82.66840132,173.8064834,169.9360802,188.8597634,131.6291439,128.5484794
Btla,27.9566923,16.64028156,17.75695339,30.75198537,17.35606464,56.13561719,1.99272489,18.14328635,12.21812587,18.69880506,60.36392836,26.06381599,67.37699669,10.87844164,29.74675556
Btn1a1,6.989173075,36.40061592,3.945989643,1.060413289,5.480862517,10.02421736,15.94179912,23.58627226,26.3159634,11.80977162,22.89666248,3.127657919,1.020863586,1.087844164,0
Btn2a2,50.67150479,60.32102067,23.67593786,40.29570497,53.89514808,82.19858231,29.89087334,10.88597181,106.2037094,69.87448207,29.14120679,38.57444766,68.39786028,20.66903912,13.81099365
Btnl1,3.494586538,0,0.986497411,1.060413289,0,0,0,0,0,0,0,0,0,0,0
Btnl10,0.873646634,4.160070391,0,8.483306309,0.913477086,0,28.8945109,0,27.25581924,5.904885809,1.040757386,4.170210558,0,23.93257161,0
Btnl12,0,0,0,0,0,0,0,0,13.1579817,11.80977162,12.48908863,0,0,0,0
Btnl2,0,15.60026397,0,0,0,0,0,0,0,5.904885809,5.203786928,0,0,0,0
Btnl9,5.241879806,11.44019357,7.891979285,3.181239866,0.913477086,22.05327818,0.996362445,0,8.458702522,9.841476348,1.040757386,21.89360543,14.29209021,10.87844164,16.99814603
Btrc,4053.720384,4445.035213,3719.095238,4425.104654,4258.630176,3716.979795,4218.598591,4759.891174,4141.004812,3732.871979,4309.776333,4150.402058,4118.163707,4127.280759,4321.778629
Bub1,13.97834615,74.88126703,69.05481875,6.362479732,172.6471693,13.03148256,37.8617729,0.907164318,22.55654006,0.984147635,0,4.170210558,20.41727172,10.87844164,12.74860952
Bub1b,91.73289661,76.96130223,66.09532651,5.302066443,125.1463608,9.02179562,90.66898248,13.60746476,34.77466592,48.2232341,7.285301699,0,8.16690869,0,38.24582857
Bub3,2848.088028,3697.26256,3075.898926,3041.265312,2926.780584,2914.039985,3221.239784,3522.519045,3535.737654,2978.030743,3258.611374,3019.232444,3226.949796,3220.018726,3496.306162
Bud13,509.3359878,455.5277078,505.0866742,542.9316038,463.1328827,257.622386,668.5592005,440.8818583,463.348927,423.183483,530.7862666,562.9784253,678.8742848,534.1314846,604.4965683
Bud23,1164.570964,1233.460871,1083.174157,1086.923621,1112.615091,1109.680861,1310.216615,1028.724336,1121.248012,1142.595404,1190.626449,893.4676121,1044.343449,1118.303801,1222.80413
Bud31,1251.06198,1626.587523,1648.437173,1431.55794,1471.611586,1451.506673,1365.016549,1578.465913,1765.989115,1404.378675,1272.846282,1482.509853,1568.046468,1354.365984,1495.836851
Bves,165.1192139,151.8425693,125.2851712,111.3433953,80.38598358,89.21553446,180.3416025,177.8042062,112.7827003,93.49402531,135.2984601,170.9786329,125.5662211,132.716988,164.6695397
Bysl,1178.54931,1428.984179,1306.122572,1172.817097,1115.355522,1128.726874,1233.496707,1211.971528,1324.256873,1048.117231,1321.76188,1339.680142,1304.663663,1142.236372,1603.137648
Bzw1,8642.112507,9973.768762,10049.44912,9806.702093,10450.17787,10991.55433,10385.08576,11833.95852,10292.36126,10106.21206,10508.52732,11597.35556,8834.553475,10684.80538,10158.51702
Bzw2,1459.863526,1511.145569,1450.151194,1498.363977,1636.037461,1304.150678,1297.263903,1435.13395,1776.32753,1309.900502,1407.103985,1732.722487,1571.109059,1568.671285,1361.976451
C030006K11Rik,974.1159973,1093.058495,905.604623,1226.898175,981.0743905,1152.784996,1075.075078,1074.989716,1057.337815,1037.291607,1161.485242,1015.446271,1428.188157,1051.945307,1090.006114
C130050O18Rik,53.2924447,6.240105586,5.918984464,48.77901128,61.20296477,55.13319545,14.94543667,32.65791543,38.53408927,47.23908647,26.01893464,27.10636863,23.47986248,44.60161073,14.87337778
C130074G19Rik,1531.50255,1426.904144,1848.696148,1672.271756,1847.964145,1237.990843,2129.226545,1637.431593,1638.168722,1781.307219,1819.24391,1064.446245,1801.82423,2309.49316,2053.588518
C1d,2360.593206,2671.805209,2449.473071,2280.948984,1828.781127,2746.635555,2351.41537,2897.48283,2327.083049,2419.034886,2092.963102,2673.104968,2186.689802,2589.069111,2324.49647
C1galt1,1112.152166,1418.584003,1350.514955,946.9490668,1333.676546,1233.981156,1556.318139,1524.036053,1320.497449,1407.331118,1534.076386,1497.10559,1489.439972,1356.541673,1305.670092
C1galt1c1,753.0833988,943.2959611,953.9429961,887.5659226,969.1991884,717.7339626,852.8862528,956.1511907,869.3666481,1023.51354,916.9072566,1254.190825,814.6491418,652.7064985,705.4230604
C1qa,6184.544525,5939.540501,3996.301011,3885.35429,8077.877873,6871.600997,7187.758677,6111.566007,6028.235331,6909.700544,5775.162732,5431.699252,6559.048541,6546.64618,7221.024912
C1qb,6701.743332,6707.073488,5232.382266,3634.03634,7379.981379,5546.399463,7817.459742,4892.337165,6472.787141,6942.177416,5524.340202,4490.274218,5673.959812,6636.937245,5200.370302
C1qbp,2565.900165,3218.854465,2666.502501,2939.465636,2840.000261,2978.194976,2632.389579,2982.756276,2959.606027,2983.935629,2567.54847,3247.551472,2718.55973,3146.045323,3181.840461
C1qc,5531.930489,5026.40505,3858.191373,3257.589623,6500.302945,4063.817716,5323.564543,3817.347448,4320.517277,5288.809389,4446.115551,3329.913131,4107.955071,5233.618274,4209.165911
C1ql1,803.7549036,916.2555036,1040.754768,1082.681968,816.648515,998.4120486,914.6607243,1064.103744,812.975298,847.3511136,889.8475646,1168.701509,1163.784488,823.4980322,1049.635518
C1ql2,2108.982975,3166.853585,2166.348314,1814.367137,934.4870591,1323.196691,1031.23513,936.1935757,1632.529587,1606.12894,1780.735887,2943.126101,474.7015676,1651.347441,1203.681216
C1ql3,1586.542288,2318.199225,2011.46822,1620.311505,2100.997298,1904.601298,2226.870064,2706.978324,2461.482434,1986.994075,2708.050717,2383.275334,1257.703938,2256.188796,2364.867067
C1ql4,36.69315864,107.1218126,107.5282178,266.1637355,25.57735841,102.247017,34.87268557,29.93642248,34.77466592,62.00130099,167.5619391,66.72336893,55.12663365,52.21651988,32.93390794
C1qtnf1,132.7942884,159.1226924,240.7053682,271.4658019,327.0247968,285.6901946,342.748681,188.6901781,156.0160687,241.1161705,177.9695129,208.5105279,320.5511661,306.7720543,235.8492762
C1qtnf12,349.4586538,462.807831,622.4798661,391.2925035,438.4690014,346.8379205,523.0902835,332.9293045,464.2887829,455.6603549,341.3684225,242.914765,509.4109295,350.2858208,602.3718001
C1qtnf2,90.85924998,32.24054553,141.0691297,74.22893021,44.76037722,59.1428824,105.6144191,31.75075111,78.00803437,78.73181078,75.97528914,40.65955294,39.81367986,110.9601047,61.61827937
C1qtnf3,8.736466344,31.20052793,41.43289125,25.44991893,21.92345007,59.1428824,9.963624448,30.8435868,10.33841419,37.39761012,27.05969202,43.78721086,24.50072607,5.439220821,12.74860952
C1qtnf4,9089.419584,11056.42708,9856.09563,9941.374581,11050.33231,9672.367326,9788.264658,10979.40974,10995.37342,12100.09517,10749.98304,10716.39858,13520.31734,12088.12435,12411.83376
C1qtnf6,71.63902402,134.1622701,107.5282178,129.3704212,199.1380048,137.3317778,198.2761265,72.5731454,158.8356362,191.9087888,164.4396669,166.8084223,194.984945,129.4534555,145.5466254
C1qtnf7,59.40797114,15.60026397,91.74425919,130.4308345,53.89514808,117.2833431,83.69444536,92.53076039,119.3616911,105.3037969,61.40468575,46.91486878,73.50217821,116.3993256,143.4218572
C1qtnf9,0,12.48021117,41.43289125,2.120826577,4.567385431,8.019373884,31.88359823,10.88597181,6.578990851,7.873181078,14.5706034,2.085105279,10.20863586,8.702753313,29.74675556
C1ra,221.9062451,228.8038715,248.5973475,97.55802256,230.1962257,245.5933252,218.2033754,63.50150223,168.2341946,227.3381036,195.6623885,113.6382377,139.8583113,150.1224946,96.67695556
C1rb,0,0,1.972994821,0,12.78867921,0,0,0,0,0,0,1.04255264,6.125181517,0,0
C1rl,63.77620431,52.00087989,71.02781357,11.66454618,41.10646888,58.14046066,19.9272489,23.58627226,15.97754921,21.65124797,33.30423634,54.21273726,63.29354234,5.439220821,72.24212064
C1s1,177.3502668,46.8007919,200.2589744,72.10810363,84.03989193,125.3027169,132.5162052,86.18061017,99.62471859,151.5587358,98.87195162,65.68081629,179.6719912,106.6087281,130.6732476
C1s2,3.494586538,1.040017598,20.71644562,0,7.307816689,24.05812165,9.963624448,0,3.759423343,13.77806689,21.8559051,16.68084223,13.27122662,25.02041577,6.374304762
C2,191.3286129,147.6824989,173.6235443,261.9220823,137.0215629,321.7773771,99.63624448,197.7618212,146.6175104,244.0686134,254.9855595,127.191422,185.7971727,205.602547,258.1593429
C2cd2,1056.238781,960.9762603,1055.552229,1093.286101,998.4304552,1187.869757,878.7916763,781.0684774,1057.337815,950.6866152,1017.860723,925.7867439,1004.529769,949.6879553,873.2797525
C2cd2l,7403.28158,7936.374288,7651.273917,7813.125111,8276.102401,7329.70773,8880.578471,9101.579598,8306.445877,8028.676405,7809.843421,8424.86788,10214.76104,8538.488844,9576.330522
C2cd3,2203.336812,1967.713295,2379.431754,2097.497485,2248.067109,1713.138746,1969.808553,1975.803884,1828.959456,2048.995376,1880.648596,2057.99891,1524.149334,1824.314663,1993.032622
C2cd4a,33.19857211,21.84036955,30.58141973,29.69157208,69.42425855,12.02906083,32.87996068,23.58627226,35.71452176,39.36590539,20.81514771,33.36168447,24.50072607,41.33807824,20.18529841
C2cd4b,75.13361056,54.08091508,38.47339902,78.47058336,27.40431258,38.09202595,26.90178601,4.535821588,31.01524258,29.52442904,22.89666248,83.40421116,25.52158966,35.89885742,79.67880953
C2cd4c,1215.242468,900.6552396,959.8619806,1056.171636,1180.212395,943.2788531,1183.678584,1436.041115,976.5102134,984.1476348,1423.756103,1017.531376,908.5685917,1120.479489,1331.167311
C2cd4d,61.15526441,107.1218126,89.77126437,57.26231759,21.00997298,24.05812165,65.75992136,79.83045994,27.25581924,97.43061584,69.73074483,47.95742142,67.37699669,114.2236372,103.0512603
C2cd5,3483.229131,2798.687355,3153.832222,3112.313002,3439.241229,3164.645419,2860.556579,2686.113544,2819.567507,3118.763855,3021.31869,3175.61534,3184.073525,2591.244799,2948.115953
C2cd6,0,1.040017598,0.986497411,0,0,6.014530413,7.970899558,0,0,0,0,0,0,1.087844164,0
C3,608.0580575,839.2942013,1266.662675,320.2448132,763.666844,2080.025101,605.7883664,1210.1572,460.5293595,1242.978463,206.0699623,328.4040815,848.3376401,1183.574451,336.7757683
C330018D20Rik,566.1230191,625.0505762,699.4266641,659.5770655,576.4040414,918.2183097,642.6537769,718.4741395,624.064275,711.53874,617.1691296,781.9144796,621.705924,670.1120051,691.6120667
C3ar1,527.6825672,402.4868103,516.9246432,203.5993514,982.9013447,406.9832246,628.7047027,342.0009477,504.7025838,377.9126918,345.531452,371.1487397,439.9922057,570.030342,379.2711334
C4a,77.75455046,37.44063352,73.9873058,90.13512954,71.25121272,352.8524509,185.3234147,270.3349666,164.4747713,375.9443965,244.5779856,185.5743698,339.9475742,518.9016663,150.858546
C4b,10822.73451,8327.420905,8470.066768,6943.586214,12623.33985,17735.84777,14854.76769,14669.75418,10635.40864,17570.97187,13615.18812,12861.97191,16250.10657,18461.80331,13503.96464
C4bp,3.494586538,0,3.945989643,0,5.480862517,0,11.95634934,0,13.1579817,7.873181078,22.89666248,19.80850015,36.7510891,6.527064985,10.62384127
C5ar1,117.068649,249.6042234,155.8665909,88.01430296,223.8018861,57.13803893,57.7890218,58.05851632,78.94789021,82.66840132,80.13831868,87.57442172,98.00290428,105.5208839,74.3668889
C5ar2,18.34657932,73.84124944,48.33837312,130.4308345,34.71212927,133.3220908,45.83267246,36.2865727,68.60947601,78.73181078,26.01893464,78.19144796,104.1280858,73.97340316,57.36874286
C7,30.5776322,1.040017598,36.50040419,23.32909235,24.66388133,19.04601298,31.88359823,20.8647793,22.55654006,32.47687195,19.77439032,35.44678974,23.47986248,65.27064985,4.249536508
C87436,827.3433628,1010.897105,933.2265505,913.0158415,1024.007814,999.4144703,1245.453056,1098.575989,844.9303964,916.241448,1036.594356,1103.020693,892.2347743,1010.607228,874.3421366
C8a,0,0,0,2.120826577,0,0,14.94543667,18.14328635,0,0,0,0,0,4.351376656,0
C8b,0,1.040017598,0.986497411,0,3.653908345,0,0,0,0,0,12.48908863,1.04255264,14.29209021,4.351376656,0
C8g,132.7942884,58.24098547,138.1096375,50.89983786,80.38598358,76.1840519,124.5453056,47.17254451,102.4442861,106.2879446,113.442555,62.55315837,130.670539,183.8456637,45.68251746
C9orf72,1527.134317,1344.742754,1135.45852,1385.960168,1584.882744,1465.540577,1264.383942,1667.368016,1679.522379,1233.136986,1472.671701,1620.126802,1385.311886,1389.176998,1375.787445
Caap1,407.9929783,426.4072151,587.9524567,451.736061,376.3525595,371.8984639,558.9593315,246.7486944,353.3857943,441.882288,533.9085388,498.3401617,316.4677117,407.9415615,522.6929905
Cab39,10088.87133,12089.16456,10831.74157,11272.19326,10866.72342,10660.75516,10249.58047,12278.46904,11091.23872,11028.3584,11511.81744,11341.93017,9969.753783,11050.32102,10427.30021
Cab39l,3361.792249,2239.157888,3851.285891,2333.969648,3035.484357,3021.299111,2234.840964,3547.919646,2612.799223,3155.177317,1971.194488,3009.84947,3010.526716,2295.351186,2814.255553
Cabcoco1,66.39714421,114.4019357,128.2446634,106.0413289,96.82857113,179.4334907,107.607144,96.15941766,63.91019683,138.7648165,49.9563545,102.1701587,110.2532673,102.2573514,113.6751016
Cabin1,4759.626864,4477.275758,4556.63154,4453.735812,4256.803222,3878.369695,4604.190857,4409.725748,4544.202966,4703.241547,4959.208942,4300.529638,4981.814301,4998.643934,4794.539566
Cables1,1152.339911,1111.778812,1153.215473,1366.872729,1138.192449,1186.867335,1140.834999,1398.847378,1153.203111,966.4329774,949.1707356,884.0846383,1127.033399,954.0393319,1107.00426
Cables2,2014.629139,2058.194826,1842.777163,2091.135005,1823.300264,2383.758887,1759.576078,2017.533442,2086.479955,1978.136746,2257.402769,1999.615963,1847.763091,2153.931445,2113.082029
Cabp1,5702.291583,6218.265217,6062.026588,6151.457487,6123.036909,4795.585583,5782.88763,4690.039522,6541.396617,6430.420646,5416.101434,4079.508478,6615.196039,7271.150393,6547.473375
Cabp2,12.23105288,0,0,0,0,12.02906083,0,0,7.518846686,0,0,0,0,0,0
Cabp4,33.19857211,43.6807391,56.23035241,41.35611826,46.58733139,26.06296512,19.9272489,27.21492953,37.59423343,15.74636216,36.42650849,27.10636863,62.27267876,16.31766246,31.87152381
Cabp5,8.736466344,0,3.945989643,1.060413289,0,7.016952149,0,5.442985905,0.939855836,5.904885809,0,0,6.125181517,4.351376656,0
Cabp7,4220.586891,7422.605595,4777.60696,5275.556111,4571.952816,6048.612752,5224.924661,4258.229307,6966.211455,4516.253496,4807.258364,5620.40128,1959.037222,6265.982385,5218.430832
Cabyr,407.1193316,287.044857,394.5989643,408.2591161,668.6652271,565.3658588,389.5777159,531.5982901,498.123593,535.3763133,460.0147644,410.76574,455.3051594,647.2672776,535.4416
Cacfd1,2524.838773,2332.759472,2420.864646,2459.098416,2453.599453,2249.434375,2311.560872,2213.480935,2231.217754,2235.983426,2201.20187,2473.977414,2600.139554,2421.541109,2637.899788
Cachd1,1939.495528,2254.758152,2394.229216,2538.629413,2175.902419,2772.69852,1982.761265,2276.982437,2090.239379,1700.607113,2081.514771,2258.169017,1842.658773,1672.01648,1663.693543
Cacna1a,9801.441591,9317.517658,9464.456158,10089.83244,9842.715603,9097.979672,9840.075505,9689.422076,12898.58149,10785.27393,10650.07033,8508.272091,10357.68195,11365.79583,9507.275553
Cacna1b,6708.732505,6417.948595,5785.807313,7616.948652,7583.686769,7284.598752,8573.698838,8732.363721,7298.920421,7348.630389,8240.716979,7030.975001,7768.771891,7921.681203,8300.407185
Cacna1c,5310.89789,5107.526422,5733.522951,6091.01393,5860.868985,5526.351028,6033.970966,6031.735547,5820.527191,5668.690376,5859.46408,4799.912352,6241.559966,6081.048877,5331.04355
