Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Serpina3c,4.446189913,-3.034223886,1.885965082,-1.608844148,0.107650425,0.99947604
Serpina3f,9.201381686,-0.364744014,1.275133421,-0.286043803,0.774844572,0.99947604
Serpina3g,31.07040015,0.470383837,0.844204369,0.557191901,0.577396323,0.99947604
Serpina3i,26.63241571,-0.22233622,0.782794746,-0.284028758,0.776388342,0.99947604
Serpina3k,0.625571194,2.011620728,3.602651123,0.558372337,0.576590158,0.99947604
Serpina3m,3.455607115,4.45396629,2.472263155,1.801574513,0.071612374,0.99947604
Serpina3n,4869.1504,-0.105022592,0.240526793,-0.436635731,0.662375545,0.99947604
Serpina9,195.8504933,0.232512346,0.708621545,0.328119216,0.742821525,0.99947604
Serpinb11,4.465085514,1.4895855,2.244856187,0.663554979,0.50697518,0.99947604
Serpinb1a,945.7786258,0.0433019,0.138936509,0.311666819,0.755293747,0.99947604
Serpinb1b,202.4024736,-0.65399797,0.3701624,-1.766786606,0.077263973,0.99947604
Serpinb1c,7.397576054,0.481705813,1.182066932,0.407511453,0.683632384,0.99947604
Serpinb2,3.906445902,-2.593253491,2.689695218,-0.964143994,0.334973739,0.99947604
Serpinb5,4.279196417,-0.547839491,1.514962177,-0.361619253,0.717636575,0.99947604
Serpinb6a,1822.60522,-0.016382993,0.105873882,-0.154740649,0.877025783,0.99947604
Serpinb6b,161.2089185,-0.109225179,0.345007472,-0.316587866,0.751556344,0.99947604
Serpinb6c,20.85116286,0.316659471,1.039459162,0.304638684,0.760641354,0.99947604
Serpinb6e,2.340433136,0.08640299,2.725711762,0.03169924,0.974711901,0.99947604
Serpinb7,4.101733481,1.116367917,2.261359937,0.493671042,0.621538519,0.99947604
Serpinb8,276.7020094,-0.04120221,0.237436769,-0.173529187,0.862235488,0.99947604
Serpinb9,785.8789666,0.163093235,0.128848812,1.265772125,0.205594677,0.99947604
Serpinb9b,2.694192585,3.696977898,2.510514412,1.472597759,0.140859529,0.99947604
Serpinc1,7.707453389,2.350756691,1.747845763,1.344945156,0.178642946,0.99947604
Serpind1,521.1722008,0.039440285,0.195392743,0.201851332,0.84003295,0.99947604
Serpine1,199.1776325,-0.429330188,0.332370207,-1.29172284,0.196453145,0.99947604
Serpine2,12453.19743,0.011902042,0.099122251,0.120074369,0.904424236,0.99947604
Serpine3,1.589900641,-0.315179842,2.910277334,-0.108298903,0.913758593,0.99947604
Serpinf1,985.9166915,-0.139762487,0.161335204,-0.866286361,0.386333144,0.99947604
Serpinf2,130.111921,0.167509387,0.351812934,0.476131976,0.633980358,0.99947604
Serping1,1198.886072,0.014113055,0.165637929,0.085204246,0.932099015,0.99947604
Serpinh1,1278.413292,-0.037103777,0.137091334,-0.270650057,0.786660192,0.99947604
Serpini1,11414.97467,-0.013117714,0.105373887,-0.124487335,0.900929428,0.99947604
Sertad1,403.0015745,0.087253436,0.190045847,0.459117826,0.646149556,0.99947604
Sertad2,1665.708215,-0.009353069,0.105853639,-0.0883585,0.929591744,0.99947604
Sertad3,138.3058907,-0.338366459,0.245631918,-1.377534571,0.168347034,0.99947604
Sertad4,909.991878,0.028218441,0.136563385,0.206632557,0.836296832,0.99947604
Sertm1,1947.0252,0.265566341,0.137402694,1.932759348,0.05326585,0.99947604
Sertm2,48.56205953,-0.052928427,0.634080107,-0.083472776,0.933475623,0.99947604
Sesn1,3347.125839,-0.102877621,0.082283461,-1.250283097,0.211196151,0.99947604
Sesn2,950.8026885,-0.00114774,0.198967903,-0.005768466,0.995397456,0.999497784
Sesn3,11799.86586,-0.038595173,0.097791422,-0.394668282,0.693087714,0.99947604
Sestd1,3068.699013,0.027629784,0.088716876,0.311437753,0.755467857,0.99947604
Set,8937.554107,-0.113779017,0.057761862,-1.969794826,0.04886189,0.99947604
Setbp1,1954.404637,0.01477266,0.117131357,0.126120451,0.899636579,0.99947604
Setd1a,1321.369154,-0.018036894,0.090499887,-0.19930294,0.84202578,0.99947604
Setd1b,3436.906698,0.086557776,0.087632104,0.98774048,0.323279764,0.99947604
Setd2,4114.355365,-0.087496697,0.07486581,-1.168713696,0.242519002,0.99947604
Setd3,8010.796197,0.019610798,0.051038392,0.384236212,0.700803381,0.99947604
Setd4,273.1976959,0.204868482,0.237627321,0.862141949,0.38860941,0.99947604
Setd5,6778.148321,-0.054042136,0.062636091,-0.862795477,0.388249927,0.99947604
Setd6,512.2655894,0.033327517,0.129764227,0.256831315,0.797308995,0.99947604
Setd7,11311.24405,0.026301214,0.077782912,0.338136149,0.735260591,0.99947604
Setdb1,2010.423072,-0.006874318,0.090213671,-0.076200404,0.939259661,0.99947604
Setdb2,263.8524132,0.365633361,0.205308629,1.780896217,0.074929407,0.99947604
Setmar,276.1662746,0.162326413,0.213600692,0.759952656,0.447282885,0.99947604
Setx,4648.203783,-0.06862032,0.056720609,-1.209795201,0.226357488,0.99947604
Sez6,9344.416418,0.104727662,0.106245421,0.985714598,0.324273184,0.99947604
Sez6l,11931.73772,0.102929219,0.086023926,1.196518496,0.231494285,0.99947604
Sez6l2,19342.53538,0.018775658,0.071654984,0.262028645,0.793299358,0.99947604
Sf1,8216.780146,0.019314602,0.054826997,0.352282694,0.724626265,0.99947604
Sf3a1,3701.042016,-0.028833222,0.064845417,-0.444645496,0.656575963,0.99947604
Sf3a2,1668.47235,0.200975921,0.107636932,1.867165072,0.06187854,0.99947604
Sf3a3,1390.332218,-0.107106753,0.11100542,-0.964878587,0.334605628,0.99947604
Sf3b1,12623.09876,0.025814528,0.072061172,0.35823076,0.720170629,0.99947604
Sf3b2,11615.99892,-0.04819303,0.052137399,-0.924346646,0.355305864,0.99947604
Sf3b3,3877.758436,-0.030237403,0.070680174,-0.427806007,0.668792363,0.99947604
Sf3b4,1959.905451,0.028812845,0.095803626,0.300749009,0.763605894,0.99947604
Sf3b5,2195.354602,0.018896292,0.108633883,0.173944736,0.861908895,0.99947604
Sf3b6,1890.459549,-0.024547898,0.085759342,-0.286241684,0.77469302,0.99947604
Sfi1,1057.130848,-0.029770636,0.136348236,-0.218342656,0.827162141,0.99947604
Sfmbt1,2336.178539,0.02638853,0.096302922,0.274015882,0.784072417,0.99947604
Sfmbt2,235.8895082,-0.166325807,0.214063859,-0.776991535,0.437163765,0.99947604
Sfn,72.9917187,-0.649027414,0.515574206,-1.258843842,0.208086741,0.99947604
Sfpq,8267.461239,0.017509594,0.062963066,0.2780931,0.780940892,0.99947604
Sfr1,3325.185419,-0.036584008,0.070703585,-0.517427905,0.604857484,0.99947604
Sfrp1,1438.344412,-0.176397354,0.253874741,-0.694820419,0.48716785,0.99947604
Sfrp2,147.505393,-0.631920105,0.292591611,-2.159734185,0.030793253,0.99947604
Sfrp4,209.6132479,-0.391845811,0.318212617,-1.231396211,0.218174714,0.99947604
Sfrp5,377.9703242,-0.42806439,0.250739756,-1.7072059,0.087783789,0.99947604
Sfswap,3116.922832,0.040774279,0.093767426,0.434844816,0.663675072,0.99947604
Sft2d1,1368.118134,0.117974608,0.082333838,1.432881195,0.151891792,0.99947604
Sft2d1rt,156.5351417,0.097875013,0.21615968,0.452790332,0.650699726,0.99947604
Sft2d2,2956.908677,0.063850876,0.122344289,0.521895023,0.601743423,0.99947604
Sft2d3,464.0424724,-0.039387134,0.178279129,-0.220929585,0.825147261,0.99947604
Sftpa1,1.767619979,-2.42320563,3.373663389,-0.718271312,0.472590015,0.99947604
Sftpb,4.521260843,1.046843169,1.87744686,0.557588708,0.577125269,0.99947604
Sftpc,22.52261601,0.13417459,1.028566393,0.130448157,0.896211868,0.99947604
Sfxn1,3334.67218,-0.091436212,0.088456856,-1.033681459,0.301285104,0.99947604
Sfxn2,309.1534916,0.184784733,0.253439293,0.72910846,0.46593532,0.99947604
Sfxn3,5220.172809,0.114461436,0.073598629,1.555211524,0.119895701,0.99947604
Sfxn4,591.0273156,-0.0639428,0.138095649,-0.463032695,0.643340932,0.99947604
Sfxn5,10908.93633,-0.050449857,0.074405508,-0.678039286,0.497746784,0.99947604
Sgca,24.20381671,-0.35268985,0.664189771,-0.53100765,0.595413478,0.99947604
Sgcb,3439.099495,-0.02512042,0.073430453,-0.342098127,0.732277047,0.99947604
Sgcd,132.5394579,-0.296496387,0.321846112,-0.921236502,0.356926965,0.99947604
Sgce,1539.165502,-0.102640157,0.106278352,-0.965767296,0.334160637,0.99947604
Sgcg,21.82490439,-1.687231488,0.788925523,-2.138644825,0.032464444,0.99947604
Sgcz,148.0405523,0.001764872,0.266247664,0.006628685,0.994711114,0.99947604
Sgf29,537.0028393,-0.067197233,0.167519549,-0.401130696,0.688323902,0.99947604
Sgip1,8341.970679,-0.05221528,0.063036772,-0.828330499,0.407483355,0.99947604
Sgk1,5085.023672,-0.397497108,0.28041569,-1.417528057,0.156328597,0.99947604
Sgk2,147.18901,0.136779552,0.35502258,0.385270008,0.70003738,0.99947604
Sgk3,1026.251549,-0.129530447,0.160165091,-0.80873083,0.41866999,0.99947604
Sgms1,2439.137923,-0.060881944,0.07590838,-0.802045102,0.422526869,0.99947604
Sgms2,524.497169,0.0722156,0.193058362,0.374060979,0.708358949,0.99947604
Sgo1,21.54876557,0.456326267,0.772344294,0.590832703,0.55463252,0.99947604
Sgo2a,55.42903646,0.437316264,0.475857295,0.919007166,0.358091824,0.99947604
Sgo2b,2.476438402,-0.951753036,2.727205964,-0.348984656,0.727100829,0.99947604
Sgpl1,2775.385343,0.072687674,0.088083991,0.82520868,0.409253126,0.99947604
Sgpp1,2666.262887,-0.132694037,0.080052365,-1.657590473,0.097400154,0.99947604
Sgpp2,1873.897939,-0.032294106,0.132607628,-0.243531284,0.807593853,0.99947604
Sgsh,462.2577258,0.325494594,0.179373064,1.814623593,0.069581774,0.99947604
Sgsm1,6156.658366,-0.089758286,0.095520622,-0.939674428,0.347384586,0.99947604
Sgsm2,6706.23851,0.119679919,0.07587717,1.577284956,0.114729972,0.99947604
Sgsm3,2863.358237,0.085400533,0.076099438,1.122222914,0.261767672,0.99947604
Sgta,6582.586118,0.093299994,0.060456085,1.543268886,0.122765549,0.99947604
Sgtb,6552.240594,-0.010816446,0.066875863,-0.161739158,0.871511267,0.99947604
Sh2b1,3865.283222,0.083706759,0.078794128,1.062347679,0.288077877,0.99947604
Sh2b2,442.3726299,-0.163223261,0.177299381,-0.920608185,0.357255028,0.99947604
Sh2b3,1646.203469,0.162957606,0.111705164,1.45881892,0.144614954,0.99947604
Sh2d1a,6.445782298,1.438812778,1.597274851,0.900792231,0.367698799,0.99947604
Sh2d1b1,19.17794634,0.853538909,0.774425989,1.10215685,0.270393488,0.99947604
Sh2d2a,13.78848248,0.574959378,1.161865055,0.494858999,0.620699655,0.99947604
Sh2d3c,1341.555825,-0.020506492,0.102565431,-0.199935704,0.841530867,0.99947604
Sh2d4a,16.88026032,1.418592975,0.963817743,1.471847748,0.141061996,0.99947604
Sh2d4b,49.94669599,-0.307859163,0.486226271,-0.633160282,0.52662898,0.99947604
Sh2d5,3412.020529,0.192059194,0.096428502,1.991726411,0.046401084,0.99947604
Sh2d6,52.55053042,0.619011723,0.456162285,1.35699891,0.174781557,0.99947604
Sh2d7,7.638686871,-2.156287724,1.424141727,-1.514096304,0.130001416,0.99947604
Sh3bgr,139.2915309,-0.148704439,0.359113459,-0.414087625,0.678809935,0.99947604
Sh3bgrl,5790.668137,-0.086938801,0.074376104,-1.168907706,0.242440818,0.99947604
Sh3bgrl2,3028.954655,-0.034407698,0.089978878,-0.382397505,0.702166541,0.99947604
Sh3bgrl3,3865.210199,0.098065505,0.086556903,1.132959959,0.257231069,0.99947604
Sh3bp1,522.8394048,0.246822299,0.176244072,1.400457308,0.161376419,0.99947604
Sh3bp2,380.5755809,-0.04019269,0.171102569,-0.23490407,0.81428319,0.99947604
Sh3bp4,1498.808337,-0.003573768,0.120284127,-0.029711056,0.976297494,0.99947604
Sh3bp5,3005.606255,-0.008704852,0.130367947,-0.066771412,0.946763682,0.99947604
Sh3bp5l,2438.818069,-0.145224899,0.10119371,-1.43511784,0.151253521,0.99947604
Sh3d19,1848.622109,0.027052917,0.129917014,0.208232284,0.835047602,0.99947604
Sh3d21,81.85493616,0.103954704,0.461728516,0.225142481,0.821868434,0.99947604
Sh3gl1,1725.679447,0.292298382,0.109350002,2.673053285,0.007516431,0.834613005
Sh3gl2,14075.56736,-0.093819464,0.098373223,-0.953709364,0.340230779,0.99947604
Sh3gl3,2263.577125,0.185400453,0.102381612,1.810876476,0.070159975,0.99947604
Sh3glb1,5728.458355,0.053136791,0.068806816,0.772260564,0.439960117,0.99947604
Sh3glb2,8337.776191,0.028510238,0.067202092,0.424246279,0.671386213,0.99947604
Sh3kbp1,2264.956724,0.100265062,0.106725509,0.939466701,0.347491181,0.99947604
Sh3pxd2a,3942.024364,0.151403627,0.12119319,1.249275031,0.211564497,0.99947604
Sh3pxd2b,1580.018712,0.056061613,0.118956355,0.471278838,0.637441625,0.99947604
Sh3rf1,2094.038356,-0.01040944,0.102912067,-0.101148881,0.919432276,0.99947604
Sh3rf2,269.9547141,0.651464331,0.523940785,1.243393052,0.213723029,0.99947604
Sh3rf3,1267.518766,0.117596452,0.116116132,1.012748621,0.311180248,0.99947604
Sh3tc1,151.6491757,0.197727813,0.317788973,0.622198471,0.533811371,0.99947604
Sh3tc2,280.848544,0.115009535,0.241857966,0.475525105,0.634412744,0.99947604
Sh3yl1,417.4201784,0.154512862,0.214643142,0.719859299,0.47161163,0.99947604
Shank1,27960.22,0.178645367,0.10632684,1.680153066,0.092927538,0.99947604
Shank2,8830.27342,0.024063019,0.089792578,0.267984498,0.788711252,0.99947604
Shank3,18286.54077,0.246098529,0.111739819,2.202424631,0.027635328,0.99947604
Sharpin,1704.717038,-0.044938588,0.093937531,-0.478388004,0.63237407,0.99947604
Shb,750.2838159,-0.060775201,0.122463654,-0.496271336,0.619702987,0.99947604
Shbg,2.36886019,-0.816948075,2.469132467,-0.330864417,0.740746901,0.99947604
Shc1,1028.860478,-0.059868782,0.171729095,-0.348623403,0.727372056,0.99947604
Shc2,2367.835223,-0.00239629,0.088574013,-0.027054098,0.978416586,0.99947604
Shc3,3433.206736,0.231218323,0.12528774,1.845498389,0.064965073,0.99947604
Shc4,570.6001989,0.096181319,0.152071756,0.632473259,0.527077677,0.99947604
Shcbp1,35.79295389,-0.348443558,0.62252405,-0.559727063,0.57566562,0.99947604
Shcbp1l,107.5179553,0.219174127,0.346613924,0.632329262,0.527171746,0.99947604
Shd,1260.344311,0.031663219,0.102827619,0.307925236,0.758139223,0.99947604
She,305.0925412,0.324719017,0.212535488,1.527834344,0.126553673,0.99947604
Shf,1909.510471,-0.120348588,0.144682908,-0.831809299,0.405516594,0.99947604
Shfl,2511.845991,0.027238467,0.097034938,0.280707831,0.778934502,0.99947604
Shh,285.1055755,-0.006424714,0.250382492,-0.025659599,0.979528849,0.99947604
Shisa2,331.1090404,-0.283218115,0.271259668,-1.04408487,0.296446125,0.99947604
Shisa3,130.1465164,0.557957544,0.451176672,1.236671971,0.216208889,0.99947604
Shisa4,5364.041882,0.103144704,0.075467046,1.366751589,0.171703182,0.99947604
Shisa5,2976.075861,0.047951846,0.101776975,0.471146303,0.637536261,0.99947604
Shisa6,2892.29379,-0.161936021,0.252692687,-0.640841739,0.521625512,0.99947604
Shisa7,6015.752382,0.222843564,0.075480851,2.952319163,0.003153967,0.665266805
Shisa8,279.1535749,-0.394908083,0.33310508,-1.185536055,0.235805568,0.99947604
Shisa9,3434.017936,0.092776561,0.09110358,1.018363495,0.308505244,0.99947604
Shisal1,4489.223381,0.043115446,0.093256752,0.462330555,0.643844291,0.99947604
Shisal2a,6.711111289,-0.479861212,1.442902781,-0.332566558,0.73946149,0.99947604
Shisal2b,28.53217269,-0.17248729,0.693256674,-0.248807255,0.803509879,0.99947604
Shkbp1,511.0163116,0.24054108,0.137484553,1.749586221,0.080189739,0.99947604
Shld1,336.6916646,0.166539186,0.196624968,0.846989006,0.39700125,0.99947604
Shld2,335.2362854,0.172526315,0.171551344,1.005683257,0.31456796,0.99947604
Shld3,67.42868446,-0.378256251,0.423084337,-0.894044561,0.37129805,0.99947604
Shmt1,217.276396,-0.136359501,0.177476232,-0.768325422,0.442293875,0.99947604
Shmt2,1042.996939,-0.04078193,0.120322974,-0.338937188,0.734657049,0.99947604
Shoc1,10.41610442,-0.344039883,1.365354269,-0.251978473,0.801057703,0.99947604
Shoc2,3605.704813,-0.128855037,0.093450646,-1.378856563,0.167938983,0.99947604
Shox2,1181.549249,0.071578505,0.315765184,0.226682701,0.82067048,0.99947604
Shpk,262.583688,0.037316465,0.225537362,0.165455803,0.868585235,0.99947604
Shprh,2667.151692,0.06754686,0.082028056,0.823460444,0.410246202,0.99947604
Shq1,363.8248217,-0.155486055,0.210559752,-0.73844148,0.460246216,0.99947604
Shroom1,455.3950633,-0.023836753,0.175496178,-0.135824914,0.891959695,0.99947604
Shroom2,4914.668063,0.06730623,0.073329722,0.917857435,0.358693508,0.99947604
Shroom3,479.376985,-0.318245846,0.193743244,-1.642616482,0.100462308,0.99947604
Shroom4,477.3853554,-0.377284811,0.167318049,-2.254896068,0.024139853,0.99947604
Shtn1,2408.188288,0.039808243,0.113168844,0.351759738,0.725018455,0.99947604
Siae,1086.599324,-0.015904328,0.101191447,-0.157170676,0.875110338,0.99947604
Siah1a,1468.478011,-0.07496614,0.107762266,-0.695662249,0.486640373,0.99947604
Siah1b,228.4023809,0.168198518,0.219048555,0.76785952,0.442570649,0.99947604
Siah2,1039.09198,-0.022616586,0.129054181,-0.175248765,0.860884169,0.99947604
Siah3,585.3646345,0.105207194,0.137152393,0.76708245,0.443032496,0.99947604
Sidt1,2046.553666,0.037468502,0.109908635,0.340905902,0.733174421,0.99947604
Sidt2,3926.34755,0.010942244,0.067895367,0.161163335,0.871964758,0.99947604
Sigirr,81.1213084,0.381780633,0.374103989,1.020520079,0.307481872,0.99947604
Siglec1,228.9570307,0.057371786,0.398232496,0.144066057,0.885448307,0.99947604
Siglec15,8.282372413,-0.650959344,1.537252412,-0.423456382,0.671962316,0.99947604
Siglece,50.53743473,-0.022019975,0.502713201,-0.043802262,0.965062024,0.99947604
Siglecf,102.358999,-0.002131186,0.457876367,-0.004654501,0.996286259,0.999497784
Siglecg,5.351489376,-5.668761733,2.151553521,-2.634729594,0.008420433,0.855799987
Siglech,1335.093534,-0.127282651,0.127977137,-0.994573356,0.319943812,0.99947604
Sigmar1,3284.348664,-0.112420704,0.148576606,-0.756651447,0.44925871,0.99947604
Sik1,934.7843472,-0.284092435,0.171488287,-1.656628795,0.097594547,0.99947604
Sik2,1215.957542,-0.052689947,0.112334621,-0.4690446,0.639037757,0.99947604
Sik3,9560.224144,-0.043696947,0.067541833,-0.646961226,0.517657039,0.99947604
Sike1,2576.015921,0.003927344,0.067150882,0.058485369,0.953362017,0.99947604
Sil1,1050.758076,-0.13550664,0.118062884,-1.147749706,0.251071905,0.99947604
Sim1,74.34501932,-0.294701623,0.989101874,-0.297948705,0.765742314,0.99947604
Sim2,25.28712913,-0.702168873,0.604047823,-1.162439208,0.245057105,0.99947604
Simc1,956.52242,-0.068178729,0.122482413,-0.556640966,0.577772759,0.99947604
Sin3a,2237.312636,-0.225881987,0.092940044,-2.430405424,0.015081942,0.951795746
Sin3b,4133.339534,-0.00823932,0.066715807,-0.123498772,0.901712147,0.99947604
Sinhcaf,87.79508013,0.760723982,0.427125246,1.781032585,0.074907128,0.99947604
Sipa1,1229.999961,0.088892499,0.10977502,0.809769833,0.418072474,0.99947604
Sipa1l1,18311.57634,0.154003823,0.089587537,1.719031777,0.085608586,0.99947604
Sipa1l2,4180.539381,-0.022105999,0.092145862,-0.239902243,0.810406042,0.99947604
Sipa1l3,5048.850268,0.063879158,0.10826472,0.590027469,0.555172234,0.99947604
Sirpa,20794.44085,0.04654734,0.073372695,0.634395944,0.525822456,0.99947604
Sirpb1a,3.215618519,-3.278340961,2.204099763,-1.487383201,0.136913631,0.99947604
Sirpb1b,3.967662423,0.60133773,1.620560536,0.371067736,0.710587081,0.99947604
Sirpb1c,6.935471829,-0.207326794,1.72386569,-0.120268531,0.904270432,0.99947604
Sirpd,1.51618974,0.390570577,3.572841663,0.109316509,0.912951453,0.99947604
Sirt1,960.7378014,-0.139216265,0.127967953,-1.087899447,0.2766395,0.99947604
Sirt2,7544.719494,0.053036241,0.08341598,0.635804323,0.52490397,0.99947604
Sirt3,2498.053565,0.079037833,0.111671222,0.707772618,0.479086473,0.99947604
Sirt4,616.5891698,0.102758573,0.196818864,0.522097175,0.601602673,0.99947604
Sirt5,528.2371785,0.059153126,0.125429042,0.471606298,0.63720783,0.99947604
Sirt6,659.1434342,-0.079593685,0.122815912,-0.648073069,0.516937692,0.99947604
Sirt7,1294.756675,0.104902094,0.103921837,1.009432642,0.31276719,0.99947604
Sis,1.605562779,0.346619994,2.680101683,0.129330912,0.897095813,0.99947604
Sit1,5.949397902,0.454030109,1.57375058,0.288501949,0.772962539,0.99947604
Siva1,472.3726942,0.182830595,0.162774074,1.123216925,0.261345376,0.99947604
Six1,63.68968825,0.275706595,0.534203384,0.516107917,0.605779039,0.99947604
Six2,109.2060209,0.579897147,0.519303723,1.116682052,0.264130295,0.99947604
Six3,1086.406184,0.285199456,0.388765312,0.733603148,0.463190642,0.99947604
Six4,171.7068096,-0.2596893,0.312449123,-0.831141077,0.405893937,0.99947604
Six5,230.8389528,0.231001066,0.324631552,0.711579219,0.476725379,0.99947604
Six6,19.91411191,-2.80517625,1.390277897,-2.017709018,0.043621575,0.99947604
Ska1,10.26922047,-1.178113129,1.637581047,-0.719422792,0.471880458,0.99947604
Ska2,805.0039534,0.123147465,0.138093325,0.891769859,0.3725163,0.99947604
Ska3,59.78686158,-0.453789041,0.463126072,-0.979839115,0.327165541,0.99947604
Skap1,86.85522565,0.544813685,0.358016359,1.521756399,0.12807013,0.99947604
Skap2,1373.526003,0.087409239,0.111056381,0.787070843,0.431240397,0.99947604
Ski,9848.357915,0.023248331,0.080269324,0.289629087,0.772100012,0.99947604
Skic2,3520.672362,-0.032751555,0.063981674,-0.51188963,0.608728256,0.99947604
Skic3,1412.25681,-0.074271038,0.105215989,-0.705891178,0.480255814,0.99947604
Skic8,1428.455833,-0.052648165,0.109252214,-0.481895629,0.629880091,0.99947604
Skida1,673.4892827,0.160983435,0.141554134,1.137257036,0.25543085,0.99947604
Skil,4116.248104,0.03008767,0.070353061,0.427666826,0.668893705,0.99947604
Skint7,1.456768609,2.296804559,3.042620955,0.754876994,0.450322791,0.99947604
Skor1,47.53328451,-1.811047368,1.262837337,-1.434109773,0.151540939,0.99947604
Skor2,18.63223759,-2.193663522,1.867221473,-1.174827707,0.240063653,0.99947604
Skp1,18537.78191,-0.112045151,0.07146843,-1.567757263,0.116937792,0.99947604
Skp2,354.4594828,0.0564068,0.226586679,0.248941375,0.80340613,0.99947604
Sla,453.7328337,-0.165448005,0.228398229,-0.724383921,0.468830068,0.99947604
Sla2,21.15013432,-0.469049685,0.847024925,-0.553761372,0.579742167,0.99947604
Slain1,4450.994816,0.104367411,0.099771895,1.046060227,0.295533227,0.99947604
Slain2,1551.49209,-0.121173338,0.096593845,-1.254462313,0.209674016,0.99947604
Slamf1,6.034885836,1.011420148,1.50201698,0.673374643,0.500708976,0.99947604
Slamf6,45.79888431,-0.242391238,0.495514612,-0.489170717,0.624720839,0.99947604
Slamf7,25.38378079,-1.060250593,0.694390446,-1.526879581,0.126790958,0.99947604
Slamf8,48.3236252,-0.52970075,0.50185606,-1.05548342,0.291204289,0.99947604
Slamf9,170.2643799,0.293213246,0.408942115,0.717004279,0.473371457,0.99947604
Slbp,1147.941089,-0.00453605,0.094665869,-0.047916422,0.961782852,0.99947604
Slc10a1,18.17990424,-0.979512797,0.857841866,-1.141833753,0.253523129,0.99947604
Slc10a3,169.1100188,-0.015277105,0.280947639,-0.054377055,0.956634759,0.99947604
Slc10a4,371.6321627,0.721882526,0.579224195,1.24629208,0.212657184,0.99947604
Slc10a4-ps,2.114741481,0.122211672,3.18662705,0.03835142,0.969407494,0.99947604
Slc10a5,4.946491964,4.462424702,1.834835477,2.432057129,0.015013339,0.951795746
Slc10a6,8.132921217,0.718575154,1.103783019,0.651011242,0.51503923,0.99947604
Slc10a7,359.288057,-0.163079917,0.200148922,-0.814792883,0.415190876,0.99947604
Slc11a1,575.2230348,0.439847191,0.214579866,2.049806439,0.040383323,0.99947604
Slc11a2,2354.732513,-0.045746451,0.090221112,-0.507048189,0.612121007,0.99947604
Slc12a1,11.39001884,-1.303067056,1.056007856,-1.233955835,0.217219362,0.99947604
Slc12a2,7807.709045,-0.069907451,0.097357059,-0.718052212,0.472725094,0.99947604
Slc12a3,13.36916321,-0.212730254,1.104810244,-0.192549133,0.847312086,0.99947604
Slc12a4,1647.843185,-0.043571928,0.119885834,-0.363445172,0.716272363,0.99947604
Slc12a5,34299.27529,0.075099742,0.066186839,1.134662763,0.256516645,0.99947604
Slc12a6,4430.006255,0.003212896,0.062079143,0.051754835,0.958724044,0.99947604
Slc12a7,662.630931,0.156447656,0.194987336,0.80234778,0.422351811,0.99947604
Slc12a8,81.99534683,-0.075035418,0.409054159,-0.183436389,0.854455626,0.99947604
Slc12a9,1612.773602,0.322159386,0.113743247,2.832338572,0.004620889,0.728955661
Slc13a1,13.54485407,1.384505757,1.052503499,1.315440526,0.188361893,0.99947604
Slc13a2,1.406942689,1.070581475,3.596661287,0.297659799,0.765962829,0.99947604
Slc13a3,2221.507765,0.218862426,0.251645302,0.869725857,0.384450238,0.99947604
Slc13a4,2154.665294,0.326865833,0.362276444,0.902255275,0.366921278,0.99947604
Slc13a5,486.8981381,0.415709505,0.178471244,2.329280033,0.019844235,0.982427716
Slc14a1,1928.964321,-0.017833448,0.102571767,-0.173863124,0.861973034,0.99947604
Slc14a2,69.69649392,-1.503299831,0.51604754,-2.913103375,0.003578561,0.685073829
Slc15a1,2.502916419,-0.484012885,2.315538576,-0.209028211,0.834426216,0.99947604
Slc15a2,1933.645345,0.242912766,0.157838206,1.53899852,0.123804658,0.99947604
Slc15a3,467.5544181,0.199268497,0.225786814,0.882551527,0.377478628,0.99947604
Slc15a4,1315.745705,0.179647939,0.099771299,1.800597381,0.071766362,0.99947604
Slc15a5,6.848443589,0.802831942,1.788541035,0.448875327,0.653521596,0.99947604
Slc16a1,3071.48765,0.027555409,0.101795389,0.270694079,0.786626331,0.99947604
Slc16a10,226.8459129,-0.405925482,0.232753637,-1.744013484,0.081156739,0.99947604
Slc16a11,809.6334663,0.092932689,0.229164314,0.405528625,0.685088982,0.99947604
Slc16a12,359.4931057,-0.223975071,0.303318522,-0.738415411,0.460262052,0.99947604
Slc16a13,276.5400096,-0.104267768,0.20963868,-0.49736894,0.618928905,0.99947604
Slc16a14,319.5304505,-0.132130407,0.176698392,-0.747773679,0.454596681,0.99947604
Slc16a2,2584.621098,-0.030583474,0.143042997,-0.213806159,0.830698222,0.99947604
Slc16a3,307.2696729,-0.055851182,0.233530659,-0.239159954,0.810981554,0.99947604
Slc16a4,239.7018564,-0.119645646,0.272920848,-0.438389545,0.661103924,0.99947604
Slc16a5,63.88930288,-0.432696807,0.423493463,-1.021731962,0.306907779,0.99947604
Slc16a6,891.4135684,0.131759602,0.138715063,0.949857925,0.342184448,0.99947604
Slc16a7,2165.226646,-0.067120797,0.10208237,-0.65751605,0.510849154,0.99947604
Slc16a8,154.7626221,-0.440110613,0.47279335,-0.930873102,0.35191921,0.99947604
Slc16a9,405.8643761,-0.183330953,0.2120819,-0.864434698,0.387349139,0.99947604
Slc17a5,1352.655076,0.063123937,0.09627416,0.655668531,0.512037421,0.99947604
Slc17a6,5690.164627,-0.189603573,0.224958737,-0.842837115,0.399319547,0.99947604
